0.00012	0.00000
0.00021	0.00003
0.00012	0.00003
0.00018	0.00006
0.00018	0.00003
0.00015	0.00009
0.00018	0.00006
0.00015	0.00006
0.00012	0.00003
0.00015	0.00000
0.00021	0.00006
0.00018	0.00006
0.00012	0.00003
0.00015	0.00003
0.00018	0.00006
0.00018	0.00003
0.00015	0.00000
0.00021	0.00006
0.00018	0.00006
0.00015	0.00000
0.00018	0.00000
0.00021	0.00009
0.00021	0.00000
0.00015	0.00000
0.00018	0.00000
0.00012	0.00003
0.00012	0.00006
0.00015	0.00003
0.00015	0.00003
0.00015	0.00006
0.00018	0.00006
0.00018	0.00009
0.00018	0.00003
0.00018	0.00003
0.00012	0.00000
0.00018	0.00003
0.00015	0.00006
0.00024	0.00003
0.00021	0.00006
0.00018	0.00003
0.00027	0.00006
0.00015	0.00006
0.00015	0.00003
0.00015	0.00003
0.00015	0.00006
0.00012	0.00006
0.00015	0.00000
0.00021	0.00006
0.00018	0.00003
0.00018	0.00003
0.00021	0.00003
0.00018	0.00009
0.00021	0.00000
0.00018	0.00000
0.00018	0.00003
0.00015	0.00009
0.00021	0.00003
0.00015	0.00003
0.00018	0.00000
0.00015	0.00000
0.00015	0.00006
0.00021	-0.00003
0.00015	0.00006
0.00021	0.00003
0.00021	0.00009
0.00015	0.00003
0.00015	0.00006
0.00021	0.00009
0.00015	0.00000
0.00015	0.00000
0.00015	0.00003
0.00015	0.00009
0.00012	0.00006
0.00018	0.00006
0.00015	0.00009
0.00012	0.00006
0.00018	0.00003
0.00018	0.00003
0.00018	0.00009
0.00012	0.00003
0.00015	0.00003
0.00018	0.00006
0.00018	0.00006
0.00015	0.00000
0.00018	0.00003
0.00018	0.00006
0.00012	0.00006
0.00021	0.00000
0.00018	0.00006
0.00015	0.00000
0.00018	0.00009
0.00012	0.00009
0.00021	0.00006
0.00021	0.00003
0.00015	0.00003
0.00015	0.00006
0.00021	0.00006
0.00018	0.00000
0.00018	0.00003
0.00015	0.00000
0.00018	0.00006
0.00009	0.00009
0.00018	0.00009
0.00015	0.00000
0.00018	-0.00003
0.00012	0.00006
0.00012	0.00003
0.00018	0.00009
0.00015	0.00006
0.00018	0.00000
0.00015	0.00003
0.00018	0.00009
0.00018	0.00000
0.00018	-0.00003
0.00021	0.00003
0.00018	0.00003
0.00015	0.00009
0.00015	-0.00003
0.00018	0.00009
0.00015	0.00009
0.00018	0.00000
0.00018	0.00006
0.00012	0.00000
0.00015	0.00009
0.00015	0.00003
0.00012	0.00003
0.00018	0.00006
0.00012	0.00009
0.00012	0.00003
0.00018	0.00003
0.00015	0.00003
0.00015	0.00000
0.00018	0.00006
0.00015	0.00000
0.00015	0.00000
0.00012	0.00006
0.00015	0.00003
0.00018	0.00006
0.00021	0.00003
0.00021	0.00006
0.00015	0.00003
0.00018	0.00006
0.00015	0.00006
0.00018	0.00003
0.00015	0.00009
0.00015	0.00003
0.00018	0.00006
0.00015	0.00006
0.00015	0.00003
0.00012	0.00000
0.00012	0.00003
0.00006	0.00003
0.00015	0.00006
0.00018	0.00000
0.00015	0.00006
0.00015	0.00003
0.00015	0.00006
0.00018	0.00006
0.00018	0.00009
0.00018	0.00003
0.00015	0.00000
0.00015	0.00003
0.00012	0.00009
0.00015	0.00006
0.00015	0.00003
0.00015	0.00003
0.00015	0.00006
0.00018	0.00006
0.00012	0.00000
0.00024	0.00006
0.00015	0.00009
0.00015	0.00003
0.00015	0.00003
0.00015	0.00003
0.00015	0.00003
0.00015	0.00003
0.00018	-0.00003
0.00015	0.00003
0.00009	0.00003
0.00018	0.00006
0.00018	0.00003
0.00012	0.00009
0.00018	0.00006
0.00018	0.00003
0.00018	0.00009
0.00018	0.00000
0.00018	0.00003
0.00015	0.00003
0.00015	0.00003
0.00015	0.00006
0.00021	0.00009
0.00015	0.00000
0.00015	0.00000
0.00018	0.00003
0.00015	0.00009
0.00015	0.00003
0.00012	0.00000
0.00018	0.00000
0.00015	0.00009
0.00024	0.00006
0.00015	0.00006
0.00015	0.00006
0.00015	0.00003
0.00012	0.00012
0.00015	0.00000
0.00018	0.00006
0.00012	0.00009
0.00015	0.00000
0.00018	0.00006
0.00012	0.00006
0.00015	0.00006
0.00018	0.00003
0.00024	0.00000
0.00015	0.00003
0.00018	0.00006
0.00018	0.00009
0.00018	0.00003
0.00012	0.00000
0.00009	0.00003
0.00015	0.00006
0.00015	0.00000
0.00012	0.00003
0.00015	0.00003
0.00015	0.00003
0.00015	0.00006
0.00012	0.00003
0.00012	0.00003
0.00012	0.00006
0.00018	0.00009
0.00009	0.00006
0.00021	0.00003
0.00012	0.00003
0.00012	0.00006
0.00012	0.00003
0.00015	0.00009
0.00015	0.00000
0.00018	0.00003
0.00012	0.00003
0.00015	0.00000
0.00021	0.00006
0.00018	0.00006
0.00009	0.00006
0.00015	0.00000
0.00018	0.00003
0.00015	0.00003
0.00018	0.00000
0.00015	0.00009
0.00015	0.00009
0.00012	0.00006
0.00021	0.00000
0.00018	0.00003
0.00018	0.00003
0.00018	0.00003
0.00015	0.00006
0.00015	0.00012
0.00015	0.00006
0.00012	0.00006
0.00015	0.00003
0.00012	0.00006
0.00015	0.00003
0.00012	0.00006
0.00015	0.00009
0.00012	0.00000
0.00018	0.00003
0.00012	-0.00003
0.00015	0.00006
0.00015	0.00003
0.00012	0.00003
0.00012	0.00003
0.00015	0.00000
0.00015	0.00006
0.00015	0.00003
0.00015	0.00006
0.00018	0.00003
0.00018	0.00006
0.00015	0.00000
0.00012	0.00000
0.00015	0.00000
0.00015	0.00006
0.00018	0.00006
0.00021	-0.00003
0.00018	0.00006
0.00015	0.00006
0.00015	0.00006
0.00015	0.00000
0.00012	0.00003
0.00018	0.00006
0.00021	0.00003
0.00012	0.00000
0.00012	0.00006
0.00015	0.00006
0.00018	0.00006
0.00015	0.00000
0.00024	0.00006
0.00015	0.00003
0.00009	0.00006
0.00012	0.00003
0.00015	0.00003
0.00012	0.00003
0.00009	0.00006
0.00018	0.00006
0.00015	0.00003
0.00018	0.00003
0.00015	0.00003
0.00015	0.00006
0.00015	0.00006
0.00012	0.00003
0.00015	0.00000
0.00015	0.00003
0.00015	0.00000
0.00012	0.00000
0.00015	0.00000
0.00015	0.00000
0.00015	0.00000
0.00015	0.00006
0.00015	0.00006
0.00015	0.00009
0.00009	0.00003
0.00015	0.00003
0.00012	0.00000
0.00015	0.00003
0.00009	0.00003
0.00015	0.00003
0.00015	0.00000
0.00012	0.00006
0.00021	0.00000
0.00012	0.00000
0.00012	0.00003
0.00018	0.00000
0.00015	0.00000
0.00009	0.00003
0.00012	0.00006
0.00015	-0.00003
0.00012	-0.00003
0.00015	0.00006
0.00015	0.00009
0.00009	0.00006
0.00018	0.00003
0.00018	0.00003
0.00018	0.00006
0.00018	0.00006
0.00015	0.00000
0.00018	0.00009
0.00012	0.00009
0.00012	0.00000
0.00012	0.00003
0.00006	0.00006
0.00012	0.00009
0.00021	0.00003
0.00015	0.00000
0.00015	0.00006
0.00012	0.00000
0.00018	0.00006
0.00018	0.00000
0.00012	0.00000
0.00015	0.00000
0.00015	0.00003
0.00015	0.00003
0.00012	0.00000
0.00009	0.00003
0.00012	0.00006
0.00015	0.00000
0.00015	0.00003
0.00012	0.00003
0.00009	0.00003
0.00015	0.00006
0.00015	0.00003
0.00015	0.00000
0.00015	0.00000
0.00018	0.00003
0.00018	0.00000
0.00018	0.00003
0.00015	0.00006
0.00015	-0.00003
0.00015	0.00009
0.00015	0.00003
0.00012	0.00006
0.00015	0.00009
0.00015	0.00006
0.00015	0.00009
0.00009	0.00003
0.00012	-0.00003
0.00015	0.00003
0.00018	0.00000
0.00015	0.00003
0.00015	0.00009
0.00015	0.00000
0.00015	0.00000
0.00015	0.00006
0.00012	0.00006
0.00012	0.00000
0.00021	0.00000
0.00012	0.00003
0.00012	0.00003
0.00015	0.00003
0.00012	0.00000
0.00015	0.00012
0.00015	0.00003
0.00018	0.00003
0.00018	0.00003
0.00009	0.00003
0.00021	0.00006
0.00012	0.00006
0.00015	0.00006
0.00015	0.00006
0.00015	0.00003
0.00015	0.00009
0.00021	0.00003
0.00015	0.00003
0.00015	0.00006
0.00015	0.00006
0.00018	0.00006
0.00009	0.00003
0.00015	0.00003
0.00018	0.00003
0.00018	0.00009
0.00012	-0.00003
0.00018	0.00006
0.00009	0.00003
0.00015	0.00000
0.00015	0.00006
0.00018	0.00003
0.00015	0.00009
0.00015	0.00009
0.00012	0.00006
0.00018	0.00003
0.00009	0.00006
0.00012	0.00006
0.00015	0.00003
0.00018	0.00000
0.00018	0.00006
0.00012	0.00003
0.00015	0.00003
0.00012	0.00006
0.00009	0.00003
0.00012	0.00003
0.00015	0.00006
0.00012	0.00003
0.00009	0.00003
0.00018	-0.00003
0.00018	0.00000
0.00015	0.00000
0.00015	-0.00003
0.00015	0.00006
0.00015	0.00000
0.00015	0.00003
0.00012	0.00006
0.00012	0.00009
0.00015	0.00006
0.00009	0.00000
0.00015	0.00006
0.00018	0.00003
0.00018	0.00003
0.00012	0.00000
0.00012	0.00003
0.00015	0.00000
0.00015	0.00006
0.00012	0.00003
0.00018	0.00003
0.00015	0.00000
0.00018	0.00000
0.00018	0.00006
0.00018	-0.00003
0.00015	0.00009
0.00012	0.00003
0.00018	0.00006
0.00018	0.00003
0.00012	0.00000
0.00015	0.00000
0.00015	0.00006
0.00015	0.00000
0.00012	0.00003
0.00015	0.00006
0.00009	0.00000
0.00012	0.00006
0.00012	0.00006
0.00009	0.00003
0.00018	0.00006
0.00012	0.00006
0.00012	0.00000
0.00018	0.00006
0.00018	0.00003
0.00018	0.00006
0.00012	0.00003
0.00018	0.00000
0.00012	0.00009
0.00012	0.00006
0.00015	0.00006
0.00018	0.00009
0.00012	0.00003
0.00015	0.00006
0.00012	0.00006
0.00015	0.00003
0.00012	0.00000
0.00015	0.00003
0.00009	0.00006
0.00015	0.00006
0.00018	0.00003
0.00012	0.00006
0.00012	0.00003
0.00015	0.00000
0.00018	0.00003
0.00009	0.00003
0.00012	0.00000
0.00018	0.00000
0.00018	0.00006
0.00018	0.00009
0.00018	0.00003
0.00015	0.00000
0.00015	0.00000
0.00015	0.00000
0.00012	0.00000
0.00009	0.00000
0.00021	0.00000
0.00015	0.00006
0.00012	-0.00003
0.00012	0.00003
0.00018	0.00009
0.00015	0.00006
0.00012	0.00000
0.00018	0.00000
0.00015	0.00006
0.00018	0.00000
0.00015	0.00009
0.00012	0.00003
0.00015	-0.00003
0.00021	0.00003
0.00018	0.00006
0.00015	0.00003
0.00015	0.00003
0.00021	0.00003
0.00018	0.00003
0.00012	0.00006
0.00015	0.00003
0.00012	0.00003
0.00012	0.00003
0.00015	-0.00003
0.00012	0.00003
0.00012	0.00003
0.00012	0.00003
0.00015	0.00000
0.00012	0.00009
0.00015	0.00003
0.00012	0.00003
0.00018	0.00003
0.00012	0.00003
0.00009	0.00003
0.00015	0.00003
0.00015	0.00003
0.00018	0.00003
0.00015	0.00000
0.00012	0.00006
0.00012	0.00000
0.00018	-0.00003
0.00015	0.00006
0.00015	0.00006
0.00015	0.00003
0.00015	0.00003
0.00015	0.00003
0.00015	0.00000
0.00015	0.00003
0.00009	0.00000
0.00018	0.00006
0.00012	0.00000
0.00015	0.00003
0.00015	-0.00003
0.00009	0.00006
0.00018	0.00003
0.00012	0.00003
0.00015	0.00003
0.00012	0.00003
0.00015	0.00000
0.00009	0.00003
0.00012	0.00006
0.00015	0.00006
0.00015	0.00006
0.00018	0.00003
0.00018	0.00003
0.00009	-0.00003
0.00018	0.00003
0.00009	0.00006
0.00012	0.00003
0.00009	0.00000
0.00018	0.00006
0.00015	0.00003
0.00009	0.00009
0.00015	0.00000
0.00018	0.00003
0.00012	0.00006
0.00015	0.00000
0.00015	0.00000
0.00012	0.00003
0.00015	0.00000
0.00012	0.00000
0.00021	0.00006
0.00015	0.00006
0.00018	0.00003
0.00012	0.00003
0.00015	0.00006
0.00009	0.00000
0.00015	0.00003
0.00015	0.00003
0.00015	0.00000
0.00015	0.00006
0.00018	0.00003
0.00015	0.00003
0.00018	0.00009
0.00018	0.00006
0.00015	0.00006
0.00012	0.00009
0.00012	0.00003
0.00012	0.00006
0.00015	0.00009
0.00015	0.00006
0.00015	0.00006
0.00009	0.00006
0.00015	0.00003
0.00012	0.00000
0.00015	0.00003
0.00018	0.00012
0.00015	0.00006
0.00018	0.00006
0.00015	0.00003
0.00006	-0.00006
0.00015	0.00009
0.00012	0.00003
0.00012	0.00006
0.00012	0.00000
0.00018	0.00006
0.00015	0.00003
0.00018	0.00003
0.00015	0.00000
0.00015	0.00006
0.00012	0.00003
0.00018	-0.00003
0.00018	0.00006
0.00012	0.00003
0.00015	0.00006
0.00018	0.00003
0.00009	0.00003
0.00021	0.00003
0.00009	0.00006
0.00015	0.00009
0.00015	0.00006
0.00015	0.00003
0.00012	0.00006
0.00018	0.00003
0.00009	0.00000
0.00015	0.00000
0.00012	0.00003
0.00012	0.00003
0.00009	0.00009
0.00018	-0.00003
0.00015	0.00009
0.00012	0.00006
0.00018	0.00009
0.00015	0.00003
0.00012	0.00006
0.00012	0.00000
0.00012	0.00003
0.00012	0.00000
0.00015	0.00003
0.00009	0.00006
0.00018	0.00003
0.00012	0.00003
0.00012	0.00006
0.00021	0.00003
0.00012	0.00000
0.00012	0.00000
0.00015	0.00009
0.00009	0.00000
0.00018	0.00003
0.00015	0.00006
0.00012	0.00006
0.00012	0.00006
0.00015	0.00003
0.00015	0.00009
0.00012	0.00006
0.00012	0.00003
0.00012	0.00000
0.00015	0.00003
0.00012	0.00000
0.00015	0.00003
0.00012	0.00006
0.00018	0.00000
0.00012	0.00006
0.00015	0.00006
0.00015	0.00000
0.00015	0.00006
0.00012	0.00006
0.00015	0.00006
0.00015	0.00003
0.00015	0.00003
0.00012	0.00000
0.00012	0.00003
0.00018	0.00006
0.00018	0.00003
0.00009	0.00003
0.00012	-0.00003
0.00012	0.00003
0.00015	0.00000
0.00009	0.00006
0.00009	0.00003
0.00015	0.00000
0.00015	0.00006
0.00015	0.00003
0.00012	0.00006
0.00015	0.00006
0.00012	0.00006
0.00015	0.00003
0.00015	0.00006
0.00012	0.00003
0.00015	0.00003
0.00012	0.00003
0.00012	0.00003
0.00015	0.00000
0.00015	0.00006
0.00018	0.00003
0.00015	0.00003
0.00015	0.00003
0.00018	0.00006
0.00012	0.00000
0.00021	0.00006
0.00009	0.00006
0.00021	0.00003
0.00009	0.00006
0.00021	0.00003
0.00015	0.00006
0.00012	0.00006
0.00012	0.00000
0.00015	0.00006
0.00015	0.00006
0.00015	0.00003
0.00015	0.00003
0.00009	0.00006
0.00018	0.00006
0.00012	0.00003
0.00012	0.00000
0.00018	0.00003
0.00012	0.00003
0.00012	0.00003
0.00012	0.00003
0.00021	0.00003
0.00012	0.00000
0.00015	0.00000
0.00018	0.00003
0.00015	0.00003
0.00018	0.00003
0.00018	0.00000
0.00012	0.00003
0.00012	0.00000
0.00018	0.00003
0.00012	0.00000
0.00015	0.00003
0.00018	0.00000
0.00012	0.00003
0.00015	0.00006
0.00015	0.00006
0.00015	0.00003
0.00009	0.00000
0.00015	0.00006
0.00012	0.00000
0.00018	0.00006
0.00015	0.00003
0.00018	0.00009
0.00015	0.00000
0.00015	0.00003
0.00015	0.00009
0.00012	0.00006
0.00015	0.00003
0.00012	0.00006
0.00015	0.00003
0.00015	0.00000
0.00012	0.00009
0.00015	0.00006
0.00015	0.00000
0.00009	0.00006
0.00015	0.00000
0.00015	0.00003
0.00015	0.00000
0.00021	0.00006
0.00012	0.00006
0.00012	0.00003
0.00015	0.00003
0.00012	0.00000
0.00012	0.00003
0.00012	0.00000
0.00009	0.00003
0.00012	0.00006
0.00018	0.00003
0.00012	0.00000
0.00012	0.00000
0.00012	0.00003
0.00015	0.00003
0.00009	0.00000
0.00015	0.00006
0.00009	0.00003
0.00012	0.00003
0.00012	0.00000
0.00015	0.00006
0.00015	-0.00003
0.00015	0.00006
0.00021	0.00003
0.00012	0.00006
0.00015	0.00000
0.00012	0.00000
0.00012	0.00000
0.00012	0.00000
0.00018	0.00000
0.00009	0.00003
0.00015	0.00006
0.00015	0.00006
0.00012	0.00000
0.00015	0.00000
0.00018	0.00003
0.00021	0.00003
0.00018	0.00003
0.00012	0.00003
0.00012	0.00006
0.00012	0.00000
0.00018	0.00003
0.00018	-0.00003
0.00015	0.00006
0.00012	0.00000
0.00015	0.00003
0.00015	0.00006
0.00015	0.00003
0.00012	0.00000
0.00009	0.00006
0.00012	0.00003
0.00015	0.00009
0.00009	0.00006
0.00012	0.00000
0.00021	0.00006
0.00012	0.00000
0.00018	0.00006
0.00018	0.00006
0.00015	0.00006
0.00012	-0.00003
0.00015	0.00006
